k_wp,k3,w,fen,engine_name,cai_score
0.003,0.003,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1750,0.6159682815810699
0.003,0.003,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1850,0.6159682815810699
0.003,0.003,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_1950,0.6159682815810699
0.003,0.003,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_2007,0.6159682815810699
0.003,0.003,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_elo_2050,0.6159682815810699
0.003,0.003,1.0,r2qk1r1/pp1nppbp/1n1p2p1/3P3P/2PB1P2/2N5/PP3P2/R2QKB1R b KQq - 0 14,stockfish_full_1,0.6159682815810699
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1100,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1200,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1300,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1400,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1500,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1600,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1700,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1800,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,maia_1900,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1320,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1450,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1550,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1650,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1750,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1850,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_1950,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_2007,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_elo_2050,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1Bb2/PP3PPP/R2QKB1R w KQkq - 0 10,stockfish_full_1,0.15273327732683742
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1100,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1200,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1300,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1400,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1500,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1600,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1700,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1800,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,maia_1900,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1320,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1450,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1550,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1650,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1750,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1850,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_1950,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_2007,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_elo_2050,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1nnp2p1/3P4/2P5/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 10,stockfish_full_1,-0.36835410302467747
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1100,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1200,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1300,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1400,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1500,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1600,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1700,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1800,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,maia_1900,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1320,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1450,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1550,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1650,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1750,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1850,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_1950,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_2007,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_elo_2050,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P5/2N1BP2/PP3P1P/R2QKB1R w KQkq - 1 11,stockfish_full_1,0.2843819164128302
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1100,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1200,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1300,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1400,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1500,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1600,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1700,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1800,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,maia_1900,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1320,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1450,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1550,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1650,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1750,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1850,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_1950,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_2007,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_elo_2050,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp2pp1p/1n1p2p1/3Pn3/2P2P2/2N1B3/PP3P1P/R2QKB1R b KQkq - 0 11,stockfish_full_1,0.5609258358268772
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1100,3.209768971935567
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1200,3.209768971935567
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1300,3.571987285845907
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1400,3.209768971935567
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1500,3.209768971935567
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1600,3.209768971935567
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1700,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1800,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,maia_1900,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1320,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1450,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1550,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1650,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1750,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1850,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_1950,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_2007,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_elo_2050,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2P2P2/2N1B3/PP3P1P/R2QKB1R w KQkq - 1 12,stockfish_full_1,0.4222749042615703
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1100,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1200,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1300,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1400,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1500,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1600,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1700,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1800,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,maia_1900,5.242406484026534
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,stockfish_elo_1320,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,stockfish_elo_1450,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,stockfish_elo_1550,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,stockfish_elo_1650,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,stockfish_elo_1750,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,stockfish_elo_1850,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,stockfish_elo_1950,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,stockfish_elo_2007,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,stockfish_elo_2050,0.7770518615397018
0.003,0.003,1.2,r2qkb1r/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R b KQkq - 2 12,stockfish_full_1,0.7770518615397018
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1100,3.955853627382908
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1200,4.029017525292437
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1300,3.1536949317774527
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1400,4.029017525292437
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1500,4.029017525292437
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1600,5.6478993453601465
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1700,4.029017525292437
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1800,4.029017525292437
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,maia_1900,3.1536949317774527
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1320,3.1536949317774527
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1450,3.1536949317774527
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1550,3.1536949317774527
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1650,3.1536949317774527
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1750,3.1536949317774527
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1850,3.1536949317774527
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_1950,3.1536949317774527
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_2007,3.1536949317774527
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_elo_2050,3.1536949317774527
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P2/2N5/PP3P1P/R2QKB1R w KQq - 3 13,stockfish_full_1,3.1536949317774527
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1100,0.7541976118123873
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1200,0.7541976118123873
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1300,0.7541976118123873
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1400,0.7541976118123873
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1500,0.7541976118123873
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1600,0.7541976118123873
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1700,0.7541976118123873
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1800,0.7541976118123873
0.003,0.003,1.2,r2qkbr1/pp1npp1p/1n1p2p1/3P4/2PB1P1P/2N5/PP3P2/R2QKB1R b KQq - 0 13,maia_1900,0.7541976118123873
